"","business_id","categories","city","name","longitude","state","latitude"
"2969","W60Wa4fltX85k3T9VoKOjg","Delis, Restaurants","Chandler","Jason's Deli",-111.9016478,"AZ",33.2972473
"2970","fzHlul2mHy_jwJc-WBRvlg","Bakeries, Food, Specialty Food","Phoenix","Old Heidelberg German Bakery",-112.033688,"AZ",33.495104
"2971","2v_eqECNNY1MS4DHjpj3FA","Food, Coffee & Tea","Phoenix","Starbucks Coffee",-112.0646951,"AZ",33.5182825
"2972","gxjeuQkQp_-QIDKxazivVw","Mexican, Restaurants","Mesa","Tacos El Grullo",-111.8071572,"AZ",33.4152932
"2973","vPJ4iCOSuxCxHPtb18gwWw","Bakeries, Food","Phoenix","Nothing Bundt Cakes",-111.982554,"AZ",33.321342
"2974","xvCWAzIS_EpTwDIUVhY_Og","Burgers, Fast Food, Restaurants","Scottsdale","Jack-In-the Box",-111.9208174,"AZ",33.4659545
"2975","Esn7lfc9w6KVoX61FsXM3A","Mexican, Restaurants","Chandler","New Mexican Grill",-111.790564085361,"AZ",33.2606570211946
"2976","4ieuLil-D58FBU1DVd_xGA","Sushi Bars, Restaurants","Goodyear","Ah Hai Sushi & Grill",-112.4268472,"AZ",33.4377111
"2977","Bjt3rB73dvSDe1XEPEWc6w","Sushi Bars, Japanese, Restaurants","Scottsdale","Sakana Sushi & Grill",-111.9085143,"AZ",33.5381018
"2978","R8VwdLyvsp9iybNqRvm94g","Food, Grocery, Breakfast & Brunch, Restaurants","Phoenix","La Grande Orange Grocery",-111.9955012,"AZ",33.5024095
"2979","3R3fjDKBoF8-3eKQKXdrcw","Bars, Pool Halls, Sports Bars, Nightlife","Phoenix","Metro Sportz Bar",-112.118804454803,"AZ",33.5794806563847
"2980","52OM_pfQNbWAwZ4ztWqaJQ","American (Traditional), Restaurants","Paradise Valley","Denny's Restaurant",-111.96828,"AZ",33.546
"2981","mgllPJA6NQXlJurFWAkqQg","Dive Bars, Bars, Nightlife","Phoenix","Swizzle Inn",-112.0474937,"AZ",33.5229643
"2982","TMdHhDI7jYQ9206dtvrBgA","Mexican, Restaurants","Tempe","Restaurant Mexico",-111.939852,"AZ",33.4259681
"2983","5nddZwZzT7pvC5vBjKRzoA","Fast Food, Restaurants","Gilbert","Chick-Fil-A",-111.74337686106,"AZ",33.304371889931
"2984","11TvD4sCfA8GEqLDANpbSQ","Mexican, Restaurants","Phoenix","Los Jarritos Restaurant",-111.9810186,"AZ",33.4511467
"2985","McZgGnWbonAvcfu1op3WfQ","Food, Ethnic Food, Grocery, Specialty Food","Phoenix","Western Market",-112.1494283,"AZ",33.5678524
"2986","rUfhe6qibE1W-80PqDHZCw","Vegetarian, Gluten-Free, Vegan, Restaurants","Tempe","Desert Roots Kitchen",-111.940346,"AZ",33.425938
"2987","QHyqYUZ0WdxHYPAenIuLjw","Pizza, Restaurants","Phoenix","Rosati's Pizza",-111.9927062,"AZ",33.3058378
"2988","3FhHnU7Mq8KcyWiWKH0RzA","Pizza, Restaurants","Phoenix","Streets of New York",-111.9777989,"AZ",33.6260045
"2989","L7pERyEB70Vo_sb4T5dLrQ","Food, Grocery","Phoenix","Safeway",-112.014612,"AZ",33.511122
"2990","d2AeNB4xw67E1Bzpo1Pm7Q","Bakeries, Food, Mexican, Restaurants","Phoenix","Azteca Bakery & Mexican Fast Food",-112.0827178,"AZ",33.4541453
"2991","nzfTy-pnGeEgQdRW2CUriA","Bakeries, Food","Tempe","Paradise Bakery & Cafe",-111.964485,"AZ",33.383123
"2992","ScDo_i0plLbJ-TGQt93DEw","Food, Specialty Food, Farmers Market","Phoenix","Town & Country Farmers Market",-112.037267,"AZ",33.507478
"2993","PjBeWzCOCveiPuF-xqUaoQ","Italian, Pizza, Restaurants","Chandler","Grimaldis Pizzeria",-111.964138,"AZ",33.317906
"2994","JRb-IC8MS-2rAsveFAE9CQ","Pizza, Restaurants","Phoenix","Domino's Pizza",-112.1337379,"AZ",33.5401767
"2995","DQY3RlqV7LlD3w4UJXiPeg","Burgers, Restaurants","Wickenburg","Burger King",-112.7210267,"AZ",33.9696256
"2996","A5V8qb8RRM5dI8cizPDhGw","Bakeries, Food","Phoenix","Hostess Bakery Outlet",-112.08263,"AZ",33.65356
"2997","zYCGmnEvORQ7pf4Lwfrc2w","Mexican, Restaurants","Mesa","Chipotle Mexican Grill",-111.6876027905,"AZ",33.32557638811
"2998","mVIHgIkaLHMCdGUE2XCxvw","Fish & Chips, Restaurants","Phoenix","Mandy's Fish & Chips",-112.0290547,"AZ",33.4474354
"2999","WyJRPTn2FCFdj2cYT9pqyw","Greek, Restaurants","Tempe","My Big Fat Greek Express",-111.936102,"AZ",33.3782241
"3000","kiCEQlrmpji09pKQua4TVQ","Food, Desserts","Phoenix","Xooro",-112.1130158,"AZ",33.7129908
"3001","aA-02mkM9lkXn8kJC2dseA","Food, Coffee & Tea","Phoenix","The Daily Grind",-112.073195,"AZ",33.448654
"3002","GlfwqH2dY3MKxrRirKeueg","Restaurants, Italian","Scottsdale","Romano's Macaroni Grill",-111.925315,"AZ",33.5779349
"3003","vwh496Ag4oRFgR6Dw3Hilg","American (New), Restaurants","Scottsdale","Technique Restaurant",-111.9260854,"AZ",33.4986528
"3004","VKxn7zmp8nOYT-ZHFZTjgA","Seafood, Mexican, Restaurants","Phoenix","Mariscos Ensenada",-112.04693,"AZ",33.470126
"3005","cInzGnaFZ3EIItvFXl1MvQ","Thai, Restaurants","Phoenix","SaBai Modern Thai",-111.992309,"AZ",33.479887
"3006","oCA2OZcd_Jo_ggVmUx3WVw","Bars, American (Traditional), Nightlife, Sports Bars, Barbeque, Restaurants","Phoenix","Alice Cooperstown",-112.07211772211,"AZ",33.444801984944
"3007","I-lfNNxnObF_rvS3ZbzFTg","Food, Convenience Stores","San Tan Valley","Circle K",-111.5634159,"AZ",33.2635304
"3008","OqRD-pLL7JNyYvmbcNmaDQ","Steakhouses, Sushi Bars, Japanese, Restaurants","Peoria","Ah-So Sushi & Steak",-112.220679,"AZ",33.634647
"3009","3wLLf8wRqD1ZQowi9aZSoA","American (New), Restaurants","Scottsdale","Grassroots Kitchen & Tap",-111.8988152,"AZ",33.5557353
"3010","DaX21p1qpA1tL6vFpfR6Bw","Food, Grocery","Glendale","Safeway",-112.1851232,"AZ",33.6107485
"3011","0QTn4pMzKv1mnQifcP9YoQ","Sushi Bars, Chinese, Restaurants","Phoenix","Autumn Court Chinese Restaurant",-112.0001334,"AZ",33.4953013
"3012","GJfDa_vMhuRy2JrbFtJ-tQ","Food, Beer, Wine & Spirits","Phoenix","Fanatic's Bar & Grill",-112.0121147,"AZ",33.6272318
"3013","-PoxCIqlN6tX98AxC0aPTQ","Food, Grocery","Mesa","Pro's Ranch Market",-111.8082864,"AZ",33.3934802
"3014","69t2S1u7Rf6qM_c14b42xQ","Mexican, Restaurants","Phoenix","Manuel's Mexican Restaurant",-112.0207733,"AZ",33.4952163
"3015","PHWH6_Tv09Q-7pF8b75HFQ","Food, Street Vendors, Asian Fusion, Restaurants","Scottsdale","Shinobu Diego's tacos y burritos",-111.9403265,"AZ",33.6254188
"3016","dl8FULkVABIxsb0a_fws5A","Food, Grocery","Scottsdale","Safeway",-111.922719,"AZ",33.781366
"3017","XYXKsNey3Lf4uT6-squVzA","Department Stores, Grocery, Fashion, Shopping, Food, Mobile Phones","Mesa","Walmart",-111.837303,"AZ",33.378877
"3018","7-4FxYXhNUS2lhpUb_q5-w","Bars, Nightlife, Restaurants","Chandler","Teakwoods Tavern & Grill",-111.944694,"AZ",33.3197658
"3019","fr_wn6YvyO3bJ5U4utetBw","Fast Food, Mexican, Restaurants","Phoenix","Federico's Mexican Food",-112.046606,"AZ",33.4513555
"3020","DerMAlq9JZbqMuD0ZwbaSg","Food, Donuts","Phoenix","Rainbow Donuts Cafe and Deli",-111.998514,"AZ",33.611582
"3021","yQEE9ZuJe0lQNoQdG68l7A","Pizza, Restaurants","Mesa","Rosati's Pizza",-111.7362002,"AZ",33.4391409
"3022","iYr8t8RVPCiWABBO4I6HgA","Mexican, Restaurants","Phoenix","Del Taco",-112.0976708,"AZ",33.6546998
"3023","n-iA7O3vKAgCMk3Caf2Syw","Delis, Fast Food, Sandwiches, Restaurants","Mesa","Firehouse Subs",-111.757045,"AZ",33.379618
"3024","8IKkVbylBYRruaYjFPXqtg","Pizza, Restaurants","Phoenix","Peter Piper Pizza",-112.12561,"AZ",33.574335
"3025","d87fxJ47AzTlREZCnUmaFA","Coffee & Tea, Food, Cafes, Chocolatiers & Shops, Specialty Food, Restaurants","Glendale","Rayner's Chocolate & Coffee Shop",-112.167585,"AZ",33.613057
"3026","p5RUrPQ85dVBAGErqzJS5A","American (Traditional), Comfort Food, Caterers, Event Planning & Services, Restaurants","Glendale","Boston Market",-112.1842215,"AZ",33.5817691
"3027","KPoTixdjoJxSqRSEApSAGg","Thai, Restaurants","Phoenix","Wild Thaiger",-112.07352364174,"AZ",33.477933965703
"3028","I1rvqU2k5UQGo2lGdY6hyw","Thai, Restaurants","Glendale","Siam Thai Cusine",-112.174034,"AZ",33.534184
"3029","AibBhSh7lGTcmy4EzWYTZQ","Restaurants, Pizza, Italian","Peoria","Rosati's Pizza",-112.2800678,"AZ",33.6683086
"3030","9LW9OkXJi7j-ccNXczr34g","Bakeries, Food","Tempe","Capistrano's Bakery",-111.950007,"AZ",33.39446
"3031","rB1CNenQbYtQ0D6sqoJe3A","Fast Food, Mexican, Restaurants","Glendale","Federico's Mexican Food",-112.1549576,"AZ",33.5821186
"3032","mNVi68A1thk2cYnW_c3e7w","Food, Juice Bars & Smoothies","Tempe","Jamba Juice",-111.909954,"AZ",33.36363
"3033","r6ag7MEGrqE0vjPqNFCBgQ","Food, Farmers Market, Local Flavor","Chandler","Downtown Chandler Farmer's Market",-111.841513,"AZ",33.3034164
"3034","1sdIDMz5ntCHrClzCgjgJA","Fast Food, Sandwiches, Restaurants","Phoenix","Subway",-112.126087,"AZ",33.799849
"3035","FCcFT610nQBVcRdY-devQA","Wine Bars, Bars, American (New), Nightlife, Restaurants","Chandler","Vintage 95",-111.842615,"AZ",33.302011
"3036","jKLR4wAywvVcGtQnCLzoRw","Food, Seafood, Street Vendors, Restaurants","Phoenix","The Maine Lobster Lady",-112.073609232902,"AZ",33.4557293334834
"3037","WObS525Ldh4RJE3eSU0LEg","Food, Ice Cream & Frozen Yogurt","Phoenix","Tropical Sno",-111.9961364,"AZ",33.6392732
"3038","GjG2_JvHg6ISrLchOag_lA","Mexican, Restaurants","Mesa","Filiberto's Mexican Food",-111.6938963,"AZ",33.4154351
"3039","c3xkboF2p9rfzUFpBBn_tQ","Bakeries, Food, American (Traditional), Restaurants","Mesa","Coco's Family Restaurant",-111.683596,"AZ",33.390007
"3040","CO8UjN6WXsDJqo5qJx8nFA","Japanese, Restaurants","Tempe","Tokyo Stop",-111.960264,"AZ",33.42183
"3041","X6PFtUdbCIOrr0r5suKlRg","Chinese, Restaurants","Tempe","Big Wa Chinese",-111.97827,"AZ",33.4064532
"3042","8r4SKAKp_ugLrmhrxDBBtg","Pizza, Restaurants","Tempe","Barro's Pizza",-111.9270792,"AZ",33.3350177
"3043","3u18RVyDlsy3Y-Mrt9Cukg","American (Traditional), Barbeque, Restaurants","Morristown","Dillon's",-112.296413,"AZ",33.872482
"3044","3gJ30Bs5YQR0HH5dLk-u3Q","Food, Coffee & Tea","Scottsdale","Starbucks",-111.904477,"AZ",33.6700284
"3045","9-cRrGH5WmZKQ_O6LtfSbw","Bars, American (New), Nightlife, Lounges, Restaurants","Phoenix","The Lounge",-112.0651766,"AZ",33.5754756
"3046","H010pkpCls0M-mjIzSCVlQ","Food, Specialty Food, Meat Shops","Phoenix","The Meat Shop",-112.0711771,"AZ",33.4368294
"3047","ld9Kl_6kcLV4B2kgxfxYIw","Sandwiches, Restaurants","Scottsdale","Subway",-111.9310315,"AZ",33.7988519
"3048","-CYr479M7Y49UqIPwFcjEg","Food, Coffee & Tea","Glendale","Starbucks Corporation",-112.142065,"AZ",33.699198
"3049","To5CjntVFawXM_hpAhvVdQ","Gastropubs, Restaurants","Phoenix","Wally's' American Pub N Grill",-111.9865579,"AZ",33.5106961
"3050","mpkqgw2QgMQUmhXdPwGGww","Buffets, Restaurants","Phoenix","Sun Star Buffet",-112.1328719,"AZ",33.4513886
"3051","eFC_lobFeLQSVitKUQ3tIA","American (Traditional), Restaurants","Mesa","Fran's Place",-111.694774,"AZ",33.416232
"3052","ib-y5nsfn3unE0lLY1vfAw","Mexican, Restaurants","Phoenix","Arriba Mexican Grill",-112.042514,"AZ",33.509702
"3053","QUtmIFtYU0d3udJVTEmu5w","Fast Food, Sandwiches, Restaurants","Scottsdale","Subway",-111.9115363084,"AZ",33.510482269451
"3054","d_8bMNQd0mesbEUeq1U2kQ","Pakistani, Indian, Buffets, Restaurants","Phoenix","Star of India",-111.9945753,"AZ",33.3044612
"3055","JhupPnWfNlMJivnWB5druA","Bars, American (Traditional), Nightlife, Lounges, Restaurants","Scottsdale","AZ 88",-111.9236549,"AZ",33.492335
"3056","rvHy0q0Gnqxy3G87BNluaQ","Seafood, Restaurants, Italian","Surprise","Carrabba's Italian Grill",-112.3625742,"AZ",33.6384066
"3057","Dj4glvoFwKypLjUr9F01Sg","Chinese, Restaurants","Avondale","AJK Chinese Cuisine",-112.3410693,"AZ",33.4466932
"3058","gVag_jYdqq3RkIDSvrX2lA","Bakeries, Food","Tempe","Venezia Bakery",-111.8936083,"AZ",33.4280294
"3059","6H-zkULy5W9Fim4dssmHKQ","Food, Ice Cream & Frozen Yogurt","Tempe","Cold Stone Creamery",-111.90036,"AZ",33.429154
"3060","A4hIVUS7AsOFXbHxqDuKnQ","Food, Grocery","Glendale","Fry's & Fry's Marketplace",-112.204292,"AZ",33.5251
"3061","7LuKiasIyGUEo7uipN10Eg","Hawaiian, Restaurants","Mesa","Mokis Hawaiian Grill",-111.753021,"AZ",33.395099
"3062","dr3FmOSZ_Iy2WyPnS5ABOA","Food, Grocery","Phoenix","Food City",-112.013151,"AZ",33.6283281
"3063","lUuJNwIaIz83awgyvI7oCQ","American (Traditional), Chicken Wings, Restaurants","Chandler","Native New Yorker",-111.858048,"AZ",33.264165
"3064","hLAWdi804nVfTLF7T0rB1Q","Mexican, Restaurants","Phoenix","La Salsita",-112.01265,"AZ",33.493831
"3065","0iWfPm7jgGeFe_Gt8G3DAg","Food, Specialty Food, Candy Stores","Tempe","Rocky Mountain Chocolate Factory",-111.964558,"AZ",33.3852846
"3066","qfDYECGmZmc4ofVpXNyFJQ","Bars, Nightlife, Lounges","Scottsdale","The Casablanca Lounge",-111.9276516,"AZ",33.4994191
"3067","af7ZkF4r4ywWQF-QTXvsCA","Sandwiches, Restaurants","Chandler","Paradise Bakery",-111.8904425,"AZ",33.3203241
"3068","lh7FwvY_yboBt9206Dacpg","Fast Food, Restaurants","Gila Bend","Carl's Jr",-112.733543395996,"AZ",32.9435882568359
"3069","U2RaLjJ6NlRWINDr-DS8Uw","Food, Beer, Wine & Spirits","Chandler","BevMo!",-111.967898,"AZ",33.321216
"3070","aXRtJioBYidoHdS2GTTKhA","Mexican, Restaurants","Phoenix","Fuego CityScape",-112.0731767,"AZ",33.4484279
"3071","zSzE4rW9FE3fGqiEzZ91Vw","Mexican, Restaurants","Tempe","America's Taco Shop",-111.9273071,"AZ",33.4219276
"3072","pvMeUi5Lw2O5vIXg9_EvDg","Afghan, Restaurants","Phoenix","Zaytoon Kabob Bistro",-111.9798699,"AZ",33.3055166
"3073","5dUwkNSS7iFDrZ9E-hQw-w","Food, Ice Cream & Frozen Yogurt","Tempe","YoYo Yogurt",-111.964485,"AZ",33.383123
"3074","RHk6l5YHCUwoInVrP1ZvoA","Food, Grocery","Phoenix","Bashas' ",-112.0131019,"AZ",33.5835998
"3075","n3--0Q79xD8fL-hniZodiw","Bakeries, Food","Queen Creek","Palmo Riccobono Cookies & Cakes",-111.63414,"AZ",33.246858
"3076","GDzn6pU_pGpXc4kTLpR3BA","Food, Grocery","Scottsdale","Fresh & Easy Neighborhood Market",-111.9254569,"AZ",33.5822233
"3077","uj6l40XDcMKnbBX-ogiaeg","Burgers, Fast Food, Restaurants","Tempe","Burger King",-111.940891,"AZ",33.42148
"3078","0wK--zW6Bgqgvnob8Qc77g","Nightlife, Bars, American (Traditional), Sports Bars, Restaurants","Gilbert","Famous Sam's Restaurant & Sports Bar",-111.805265,"AZ",33.321486
"3079","pdsK3YZfXZbzOEVpGNcilg","Breakfast & Brunch, Restaurants","Phoenix","Waffle House Restaurant",-112.168103456497,"AZ",33.4670876585058
"3080","Q0tWheeEldwr0OKHTHB79g","Cafes, American (New), Restaurants","Fountain Hills","Vu Bistro",-111.761677,"AZ",33.578197
"3081","3NsfdaGfkhQbRrjjoYhTew","Fast Food, Restaurants","Phoenix","McDonald's",-112.0733391,"AZ",33.4910551
"3082","_bSdZgx6OuvkfIdudGKwGg","Bars, Karaoke, Sports Bars, Dance Clubs, Nightlife","Surprise","Coyote Alley",-112.421519,"AZ",33.63999
"3083","K845ZDttFfx99zQ-0aE2tA","Burgers, Steakhouses, Barbeque, Restaurants","Tempe","Cadillac Ranch",-111.9043028,"AZ",33.4329724
"3084","3eyAym2glBTMmCkaXhDWjw","Peruvian, Restaurants","Phoenix","El Farol Peruvian Cuisine",-111.9620393,"AZ",33.4800389
"3085","oIkwj10HmUiognO68j7jOg","American (Traditional), Sushi Bars, Restaurants","Phoenix","Kona Grill",-111.9638394,"AZ",33.6737677
"3086","PdWe3jF9YEu5fWBiQXZIgg","Arts & Entertainment, American (Traditional), Arcades, Restaurants","Phoenix","Dave & Buster's",-111.9746066,"AZ",33.678615
"3087","OBbZsvsdz5dKedj7xGBAEw","Food, Grocery","Peoria","Los Olivos Carniceria",-112.220743,"AZ",33.583379
"3088","gvSB2TlcxAOs_ppZ44iirg","Pizza, Restaurants","Phoenix","Naked Pizza",-111.9819,"AZ",33.348162
"3089","TAng7T9QntXB8LOQmlW9mQ","Food, Desserts, Ice Cream & Frozen Yogurt","Mesa","Frutilandia",-111.787865,"AZ",33.4074932
"3090","0_vMnSRqc5aZUg1eBk3l2g","Sandwiches, Restaurants","Tempe","Paradise Bakery & Cafe",-111.901867389679,"AZ",33.4341094982183
"3091","w-ghJKIBJwKy0E--GPgB9A","Dive Bars, Bars, Nightlife","Phoenix","Hoot Owl",-112.154392004013,"AZ",33.6374713783902
"3092","92WbJ5Zo_9hRCoOstWEo0g","Bakeries, Food","Mesa","Paradise Bakery - Dana Park",-111.7571117,"AZ",33.3791738
"3093","oLYOGtdW5RxvaBiSdv3WCw","Food, Bagels, Delis, Restaurants","Tempe","Einstein Bros Bagels",-111.9342704,"AZ",33.4177013
"3094","strMzTo9IsGhUVBkcB73jw","Nightlife, Restaurants","Mesa","The Woodshed II",-111.8747053,"AZ",33.4228477
"3095","_AvHni-xdRHmZ3XfYHwGkg","Modern European, American (New), Restaurants","Scottsdale","Posh Improvisational Cuisine",-111.926536,"AZ",33.506941
"3096","MwaFQkJxzqg8G5_hTip99A","Seafood, American (Traditional), Restaurants","Tempe","Joe's Crab Shack",-111.966547,"AZ",33.378951
"3097","mTc8M-drs2HSG8paNUTTQg","Fast Food, Mexican, Restaurants","Phoenix","Julioberto's",-112.064128,"AZ",33.537947
"3098","lhRUPA28pRIN1MnllN-o9g","Vegetarian, Indian, Restaurants","Tempe","Udupi Indian Veg & Vegan Cuisine",-111.9270202,"AZ",33.4480659
"3099","vLgKDL10f1tF-E0zvBPvvg","Breakfast & Brunch, American (Traditional), Diners, Restaurants","Glendale","Left Seat West",-112.297783,"AZ",33.529018
"3100","Zx8_4zKdDBSO3qGrkukBIA","Asian Fusion, Mexican, Restaurants","Phoenix","Chino Bandido",-112.100731,"AZ",33.626933
"3101","4Vai2JNI48yffzQ7CMezBA","Delis, Restaurants","Phoenix","Villa Deli",-112.134346,"AZ",33.62758
"3102","leKkE1HdjnqlatTZ5H4CuQ","Pizza, Restaurants","Chandler","Streets of New York Pizza Pasta Subs",-111.874965,"AZ",33.319395
"3103","plL7-_-KJzjiaow_aSfQxw","Shopping, Drugstores, Beauty & Spas, Food, Convenience Stores, Cosmetics & Beauty Supply","Phoenix","Walgreens",-111.9777841,"AZ",33.5833442
"3104","sYZt3f1YFlg0ycDMyO-vJw","Bars, American (New), Restaurants, Sports Bars, Nightlife","Scottsdale","The Blue Moose",-111.9240563,"AZ",33.4922183
"3105","a0eg1AZESJbsUL6I3h_VsA","Delis, Restaurants","Phoenix","Kokopeli Deli",-112.0069893,"AZ",33.4354634
"3106","grk9RANQRR-IZouPFP3kgA","Mexican, Restaurants","Phoenix","La Tortotota",-112.0308573,"AZ",33.6391152
"3107","tbRu-3NR5za1SEZkszcp5Q","Fast Food, Mexican, Restaurants","Glendale","Federico's Mexican Food",-112.1374355,"AZ",33.7128045
"3108","7x-e_cU8XX01gftJ8-s5Gw","Italian, Pizza, Restaurants","Scottsdale","Brioni To Go",-111.918608,"AZ",33.5003559
"3109","AIM_3ESPX13J4G4ZNVOY_g","American (Traditional), Fast Food, Restaurants","Phoenix","Sonic Drive-In",-112.279707,"AZ",33.4938603
"3110","SvhXjMn91ODnzkjjZY7j6A","Food, Health Markets, Grocery, Specialty Food","Glendale","Sprouts Farmers Market",-112.169593,"AZ",33.583255
"3111","lKQ5hnkSQ-XP80jNCH46nQ","Breakfast & Brunch, Mexican, Barbeque, Restaurants","Scottsdale","Distrito",-111.9218306,"AZ",33.4940321
"3112","gR8LbrIuA1akOQ2bvnHenQ","Mexican, Restaurants","Phoenix","Sainz Mexican Restaurant",-112.2059364,"AZ",33.4658889
"3113","4r9-iKOagzn5oUvPE9Bz4Q","American (New), Restaurants","Phoenix","Province Restaurant",-112.0733143,"AZ",33.4516715
"3114","VMYZeFelWhQMIGfrBeSF1A","Bakeries, Food","Phoenix","Paradise Bakery",-111.9819747,"AZ",33.5990613
"3115","usO0GycVQPwfaIMEuPPiFg","Mexican, Restaurants","Mesa","Chipotle",-111.60083770752,"AZ",33.3794495268457
"3116","S8O3BoCDEK-te8U-0IvZog","Restaurants, Italian","Scottsdale","Tommy V's Urban Kitchen & Bar",-111.9241443,"AZ",33.4949678
"3117","18TUn9oiW0k0yB6lheiOvw","Steakhouses, Restaurants","Phoenix","TEXAZ Grill",-112.04698,"AZ",33.523984
"3118","5iNDEyLJswlErDGD4OT6NA","Breakfast & Brunch, Sandwiches, Restaurants","Scottsdale","Traffic Jam",-111.8910255,"AZ",33.6279035
"3119","S2wlB-5heOTiDxV-MIxnzw","Food, Juice Bars & Smoothies","Phoenix","Jamba Juice",-112.0718046,"AZ",33.6397629
"3120","jgbEZzERVI4yvAAtXWW93A","Restaurants, Pizza, Italian","Glendale","La Piazza al Forno",-112.1839297,"AZ",33.5384203
"3121","18oecrR4bf-ctLvVGEaSLg","Burgers, Restaurants","Mesa","In-N-Out Burger",-111.806509,"AZ",33.383382
"3122","EpTZZe0_f1WCllsLKp_ntw","Burgers, Restaurants","Scottsdale","Wendy's Old Fashioned Hamburgers",-111.930048083031,"AZ",33.6562486918114
"3123","2OuLHSMMPlfa_ohMVXfnPA","Food, Bakeries, Grocery","Phoenix","Safeway Food & Drug",-112.1342641,"AZ",33.5535034
"3124","kOtuKvPAAPl-w5YHaYNMlA","Latin American, Restaurants","Scottsdale","Urbano Latin Fusion",-111.9286813,"AZ",33.4961915
"3125","CFaRVxsnN4Zjf28cbORKIA","Mexican, Restaurants","Phoenix","Via Delosantos",-112.0740526,"AZ",33.5693997
"3126","xCryT3Vzk_RLIkhiuUJwjQ","Sushi Bars, Restaurants","Scottsdale","Pure Sushi",-111.9067803,"AZ",33.6710331
"3127","UmKs9myR3W-gdTaAnAZcWg","Sandwiches, Restaurants","Tempe","Schlotzsky's",-111.961734,"AZ",33.391821
"3128","XYhVyCbzJCrYclR6J4LYSw","Food, Ethnic Food, Grocery, Specialty Food","Mesa","Mekong Supermarket",-111.875779,"AZ",33.413158
"3129","7a8nSGq152yAkKVKmsqpng","American (New), Restaurants","Carefree","Cafe Bink",-111.9228454,"AZ",33.820937
"3130","PxeX1M8WtyPxX1MuuGIh-g","Delis, Breakfast & Brunch, Restaurants","Phoenix","Scott's Generations Restaurant & Delicatessen",-112.064846,"AZ",33.5175821
"3131","AkOruz5CrCxUmXe1p_WoRg","Asian Fusion, Italian, Japanese, Restaurants","Phoenix","CherryBlossom Noodle Cafe",-112.0608177,"AZ",33.5093372
"3132","eP2WTbTQDCLj6FPNd6Il5Q","Mexican, Restaurants","Phoenix","Taco Del Mar",-111.9955238,"AZ",33.5096886
"3133","t1XhXY-Vt4K1OPLkuOcsfg","Food, Bagels, Delis, Restaurants","Scottsdale","Einstein Bros Bagels",-111.9488222,"AZ",33.5823468
"3134","RYZ08XAToBaN-bS5HHVEhQ","Italian, Pizza, Restaurants","Phoenix","Nello's Pizza",-111.9827084,"AZ",33.3313401
"3135","C-j3qKYqrrs8CrWz01AmXA","Bars, Nightlife, Lounges, Sports Bars","Scottsdale","Salt Lounge",-111.92587852478,"AZ",33.6174068924455
"3136","p204PQg45gECcYwxCAK1wA","Persian/Iranian, Middle Eastern, Restaurants","Scottsdale","Scottsdale Kebab & Persian Cuisine",-111.9259521,"AZ",33.4977992
"3137","6nH0DLfofTytTeZJSkprgw","Food, Coffee & Tea","Phoenix","Royal At the Biltmore",-112.027919,"AZ",33.510827
"3138","fFlMAm0RBdfzrDfpicTPJg","American (Traditional), Restaurants","Mesa","Buffalo Wild Wings",-111.690903,"AZ",33.385725
"3139","lk-6NXfpSgvNw7zm0xtUVw","Mexican, Restaurants","Chandler","Taqueria Mi Casita",-111.8589887,"AZ",33.3366819
"3140","ysPpFXooSEtwHkIdcOd4Kg","Chinese, Restaurants","Phoenix","Peter Wong Chinese Restaurant",-112.0922595,"AZ",33.5095738
"3141","tqp42quHT1S_tgXQRXBx5w","Food, Ice Cream & Frozen Yogurt","Tempe","Zoyo",-111.911785,"AZ",33.364213
"3142","JwjDSrMrKmHUXYqoIvTgUA","Bars, Nightlife, Lounges","Phoenix","Royale Lounge",-112.04806,"AZ",33.47322
"3143","Dhtdds7WR_h7W1FrcdW3uA","Restaurants, Italian","Fountain Hills","Terra Nostra",-111.715082,"AZ",33.604856
"3144","9lWwAw9u1IVlYKbGiVOTFg","Fast Food, Sandwiches, Restaurants","Phoenix","Subway",-111.9300279,"AZ",33.6556844
"3145","kFUku0uG1OzQ4OFC__FyHQ","Chinese, Restaurants","Surprise","Panda Express",-112.3553813,"AZ",33.638937
"3146","amIKbXtk8TCoySw_xBjFKg","Shopping, Food, Gift Shops, Specialty Food, Flowers & Gifts, Local Flavor","Phoenix","UNION Biltmore",-112.0272041,"AZ",33.5102068
"3147","ppXTcPJHnG9zDN3CAaiXnA","Shopping, Drugstores, Beauty & Spas, Food, Convenience Stores, Cosmetics & Beauty Supply","Avondale","Walgreens",-112.290535,"AZ",33.465068
"3148","sNuyncpQdcvfEpfZS-3Yew","Chinese, Restaurants","Chandler","Tott's Asian Diner",-111.911648,"AZ",33.321266
"3149","tAmevVP8B7PiWxcJ0PlYVA","Food, Ice Cream & Frozen Yogurt, Coffee & Tea, Desserts","Phoenix","Churn",-112.0734885,"AZ",33.5136394
"3150","_GS1R0LTwr6h8rMWY_8U9Q","Pubs, Dive Bars, Bars, Nightlife","Phoenix","Pomeroy's",-112.064795,"AZ",33.517587
"3151","ckqbs45ngAwsgyvK_SWkvg","Italian, Pizza, Restaurants","Mesa","Barro's Pizza",-111.6837198,"AZ",33.3880332
"3152","s1yK3pq7X1BwtFr1rprwMQ","Food, Coffee & Tea","Phoenix","Starbucks Coffee",-112.0110114,"AZ",33.6402627
