"","votes.funny","votes.useful","votes.cool","user_id","name","average_stars","review_count"
"15303",0,6,2,"NuqhtLMkotzYnGiuKY2nEQ","Jose",3.57,7
"15304",37,149,54,"AWcwYAZyqZOheTNEwdAF8A","Jade",3.49,123
"15305",1,0,0,"RVsfRT_Lk3HQ02QdY7cRxA","Fat",5,2
"15306",0,4,4,"ZTxpcT1HKzRIRHSBSQRw1w","Mike",5,3
"15307",2,0,0,"jb8eCzL-bfLtlPLlWoveRg","Karen",5,4
"15308",31,115,60,"iTJtpsfppCKvH7Mo3DMUvA","Vanessa",3.82,108
"15309",0,3,1,"daa5M8CeCkUDjAlH3JOpUg","Robert",3.25,8
"15310",0,12,2,"k26h9JJhgxKME5b6DHB-KQ","Chad",4.56,10
"15311",0,11,3,"SPHXvrRXnajqW5I62ldYkw","wine",4.4,10
"15312",1,5,1,"7hmOcM1YtEdyegxPhDbsmg","Sandra",4,4
"15313",0,6,3,"gi6RPd26aAbYzKwTIIbVWg","Courtney",5,5
"15314",0,0,1,"0SH_57eHXYWuGztkRxC9Vw","Jennifer",4,4
"15315",3,8,3,"S0PyA2gxuhX_TjoOiY7gjg","Cory",5,2
"15316",27,108,23,"AVCBC2G5RjJM8tu_PebFPw","Kristen",3.17,86
"15317",31,175,67,"fJ8oDo0i6QUUQp7vN_nGyw","Dale",3.7,233
"15318",28,51,21,"25j8Nr0qQVlLhv2BywxL7g","Austin",2.81,16
"15319",132,275,180,"ROr4DQ-gxlfUKmiDC-qSEQ","Jason",3.65,168
"15320",3,1,2,"O70IylwoYCCaCAarZPDIOg","Marty",2.67,3
"15321",2,2,2,"oqQ8Mfc8yxSaoCFHLReFnA","Sherry",5,3
"15322",286,319,177,"K7dhrsAHwSytMxl2rIqEVw","Brian",3.8,285
"15323",0,3,0,"Ia9D08hVd-RlqN1-wBo_Lg","Michael",3.67,3
"15324",0,3,1,"rMxaTQfojK9uV7NyGqHDpw","Harold",3.75,8
"15325",1,0,0,"BSwRuQgl-mbo7ZiOUBbGJQ","Jennifer",1,1
"15326",6,19,11,"GqJOZhkNwr-_BG_t5AuFLw","MissDetails",4.54,25
"15327",0,1,0,"iew2gk9bZztl1Hck4WV7JQ","Ted",4,3
"15328",32,174,63,"rQhZBuu1pMaCv8kGHZPI9g","Gene",3.15,146
"15329",0,0,0,"QiIx78K3HMCsDCOJaa_B_w","Cory",3,1
"15330",0,4,0,"D2LUVwshDcUdP1jfb6yCPw","Angela",3.2,5
"15331",1,5,2,"rMWwX07dOMztEjMkXWim-w","Frost",3.64,11
"15332",69,341,77,"7hJjJTSt_nRfp-LEziBIhg","Dennis",3.55,720
"15333",64,304,60,"F7jDusVJagWIFD-UTz7xgg","J",3.81,467
"15334",0,9,0,"70dSyPAXaRGB6ahGOzWA6Q","Ellen",3,4
"15335",0,6,0,"kBqwqOEWSEIGzLrggs2d2g","Katie",3.8,10
"15336",1,9,1,"DbU4ZOoZe8pZ_k5CD8k3iw","Rick",4.12,27
"15337",23,63,8,"0UT3CxZuoNZavmluVvTaiw","Bex",3.16,31
"15338",0,2,0,"0mNo5VmFRMsxHy2HKwuBfQ","Joy",1,1
"15339",50,127,44,"7xuFX13wDgaVRzsxJieOHA","Ben",3.44,97
"15340",7,6,4,"DHKr1bG2EYmlff918Wbgyw","Shaun",3.29,7
"15341",0,4,0,"-xSgO52sdzP1ZuzjHB--3A","Abelardo",3,2
"15342",10,57,18,"7o7vuRkJtnnipRWw3kft8Q","Michelle",4.21,29
"15343",98,336,174,"qqrEek9jLUAic4_aVMiX2g","Glenn",3.99,269
"15344",5,14,4,"ls7n0aREoAX81z1KdnqEug","Tamara",3,9
"15345",21,53,28,"ZncRDiCqgpM8x0-bEv_jqQ","Cameron",3.95,60
"15346",417,1012,599,"JVkuW-Vf8qF447AZXyWVfw","Sara",3.6,911
"15347",0,11,1,"6YpVDYr21lcflt-sBbr9vw","Genevieve",4,7
"15348",1,7,3,"QQxczGOdxkCz9v_efl_HlA","Hugh",3.69,13
"15349",2,7,3,"Tv9RMLng5zRcS7aFe2fAoA","Terry",4.38,16
"15350",0,6,1,"W9r29n9U-8CU4KBJPyOEGw","Barrako",3.2,5
"15351",59,131,79,"XRjmRSO4XhkUVMKVJOSEIA","J",4.15,113
"15352",0,3,4,"OUnLED5mLilndghT_zXEqw","Tricia",5,2
"15353",0,22,6,"NGX8gQiiD2RTESUrH27Axw","Steven",3.94,17
"15354",0,0,0,"-kAyBTbLEchtXri5RLPEKw","Mark",5,2
"15355",0,0,0,"MqNlJFQsrq5qc2M6vC_Hkw","Suzy",5,1
"15356",2,3,1,"3qnvZMwf65StitcrbstOTg","Michael",2,1
"15357",3,14,6,"_haLHDP1L8zYIoZUqmlX_A","Brendan",4.56,9
"15358",8,14,3,"cNAIRVnH46aNiFlN6hfGYg","Jonathan",4,9
"15359",27,54,41,"ZKuevUayT2eqkGNrJm2nAg","Jeff",4.2,44
"15360",1,1,1,"2TatZo-rMDNzpKRyuZwl1g","Clutch",5,5
"15361",64,104,45,"VCRt0FcNpUfUySdVxrtt9g","Sam",4.25,125
"15362",11,27,11,"66CvWYdsXZcInKUGw62BwA","Ambre",3.7,60
"15363",3,0,0,"822TG4vTnQJGHxgQ4oqTMw","marji",2.33,3
"15364",9,15,1,"tR_395VZaCpbS9pg2fwyPg","Vera",3.75,16
"15365",2,8,2,"9Aw4xUY1EC5aLszZiBGk6A","Caylin",3.17,7
"15366",5,18,7,"RHWm_duEdCgWwtN1fBUkHA","Thomas",4.42,19
"15367",0,7,3,"123aK8KRr3tv4GokStegTw","Sadia",4.2,20
"15368",1,5,2,"ioFf3eVQwt6OwEJ7pVv7Qg","Rowan",3.75,8
"15369",2,29,3,"iKbTz_0m4rEOB4yTL12VSQ","Alex",3.57,23
"15370",0,5,3,"ZQTN4owdKLm69Ci88zoRUw","Zach",2,4
"15371",7,9,9,"mFuo-10DMYljWZcAXj9XHg","tim",4.19,27
"15372",7,11,5,"Qtro4APUHh1wEwnVhciPPQ","Leanna",3.37,19
"15373",0,0,1,"n2gwzwLMYNSwFwBv-4ABFg","Rhonda",5,2
"15374",1,3,0,"p0-4qGE2pWnoc87nUlzMOw","Natalie",4,6
"15375",0,0,0,"EN7k4-QWKxStaJiSHBt7RA","Yvonne",5,1
"15376",2,5,0,"iBabwmatMCtTaTKXFKDbvg","matt",3.8,6
"15377",0,0,0,"pD0yoW4VFnNwHdPKJkVAsA","Chris",4.33,3
"15378",0,11,5,"OZEzbthoS-qEFnAOrDtzEw","Ralph",4,7
"15379",79,199,107,"h7Qhl6l7l1hd_IEdVcZJzw","Lissette",3.6,224
"15380",0,6,0,"wwcMk0-NtK5SrLC6X6lOFA","Krista",4.67,3
"15381",0,1,0,"7ORFY5pMpeCuc7a9ta4dTA","John",4,1
"15382",5,17,8,"nqEX73pC0MwyzOQDG09V6g","Noelle",4.5,12
"15383",1,7,4,"p9Loz-u7f-d8twFmhTD3oQ","John",3.09,13
"15384",1,5,3,"l_YZ22iMrO7r4FVW5EpL_g","Dave",4.09,11
"15385",2,9,1,"NvDzVaqvnSR4hZ256G6vhw","Darin",3.12,8
"15386",1,8,4,"xqQkzRad2R7rdNHByzgvjA","Davina",3.71,7
"15387",61,150,37,"OMC3DRyGrDbq-oMtdRAH8Q","Jon",3.07,76
"15388",6,20,1,"6yrjzgueV1tkK2_38qDlnA","Tippie",1.8,6
"15389",3,31,10,"EpcyN9N03fDheFO5_nctMw","Carl",3.68,67
"15390",25,52,37,"w97C76T2yIq8rfArb-dbng","Jason",3.62,55
"15391",1,2,1,"w3JoT0gxtaRtLaGrE_GfLg","Lianne",5,3
"15392",1,1,1,"hLtSLWrc3S7lxIe_BhkYKw","David",5,4
"15393",2,3,0,"MGaovx2FkIvO_MP78gtGbw","Ashley Lauren",3.5,3
"15394",693,1123,874,"bmbJdUhuu2UFbM70u37njg","Katie",3.78,305
"15395",220,393,231,"1S7XdhbZWR17Wy4TBsIzaw","Margaret",3.78,122
"15396",0,0,0,"tvYEFLAA5n0AaTAnPrCftA","Brandy",5,1
"15397",2,17,0,"wwLx_iMap98-Bw2aDjdvtA","Lee",4,2
"15398",0,1,0,"zmPF5EwnljusywJ5sP3QtQ","Craig",4.67,3
"15399",4,17,7,"tgEcjq51Tphe-HHxF6JWfQ","Emily",3.68,37
"15400",3,4,4,"Bdq--HStv8tRLuWO4c9N0w","Briana",3,11
"15401",0,0,0,"aOFNZarlkyKKyEyI3CUJ1w","Amy",1,1
"15402",0,0,0,"GOaSt0gnkalPsx9zb6paWQ","Linda",5,1
"15403",1,18,4,"Xo3XagJjmbgD_qQmVp4YOA","Kelle",3.6,5
"15404",3,9,2,"gNtQybdxYdYW0F0bxWRCog","Fred",4,3
"15405",10,43,20,"omoEjYFKVV7e-DtnezeUOw","Chris",3.74,38
"15406",0,3,2,"q5bhK9xUH8rCE92I8fEGoQ","Susan",3.86,15
"15407",0,0,0,"KZ1INBF4z8S5Lw7EQ5O7yw","Jay",5,5
"15408",0,1,0,"ZhiR-4RLTFHqkgrxwifCvA","Michael",4,3
"15409",0,2,1,"w55MLMeKcHtBHd-2G1zO1A","George",4,5
"15410",0,4,0,"QFx6cHCrQl1k9HB3A4DG7g","Geri",1.5,2
"15411",22,47,20,"WRY-wk7t2u7xxrIwWbQu0w","Nick",3.65,23
"15412",11,30,19,"8K-MwDsF42xin_zPbKcZFg","matt",3.19,21
"15413",5,9,5,"2UeN5hKIGEFj-12xeu5bnw","Richie",3.67,7
"15414",1,0,0,"rnBDBO4NqKoCr2duRji15w","vanessa",3,5
"15415",3,24,3,"U2f4haSnEtcRWvBzb4k30w","Paul",2.91,24
"15416",4,13,0,"M8JvsgQ89rVoHsQSXMobRg","C",3.75,8
"15417",72,187,93,"zDOtcXCiZu9VWloMLf1lBQ","Ed",3.81,257
"15418",0,3,0,"THWy5fcqgLtXWUAPYZOL6g","Brent",4,5
"15419",16,40,14,"1nek1KPEbTgXATRzxTcQKA","Kenny",3.33,21
"15420",0,7,0,"k6xDCakturvYo1afdPMP6g","Cheryl",3.86,8
"15421",0,0,0,"5iXcVvKpvRZGPV9qtkFJVQ","B",4.5,2
"15422",14,35,16,"WUgMOzwKgM2qCAQpqmNF_w","Courtney",3.67,21
"15423",1,1,0,"XtqMcmqG-LpalHb03NxbEA","Ken",3,2
"15424",0,0,0,"2q8f6EEUyF2h6BtTN_BHeA","pat",5,1
"15425",0,6,1,"i5Cu3OeBoznJILCO6J_DAg","Sherry",4.33,10
"15426",2463,2924,2730,"ZU6bAk4_uEu39zo4h-t-1A","Harmonie",4.17,399
"15427",0,0,0,"meByhWtFAJv9odxzTLHL3A","Teresa",5,1
"15428",53,112,71,"eZ4ISr7SJzLFSELjFUGhBQ","Danilo",4.31,26
"15429",2,13,2,"99MEJTe8aVcbRax9wrpWpQ","Andrew",3.45,12
"15430",3,2,2,"PmL8qk1tFoOUluBdOLPxFA","Laurent",4.89,9
"15431",4,14,5,"pmpNcDrR7QEN6LbjxoKdnA","Yvonne",3.6,5
"15432",3,4,4,"G7tPiFpXLM4InIAfhX_EZg","Holly",4.33,3
"15433",4,51,14,"bB8cwVC-4wGVyIdMFes6Uw","Patrick",4.28,40
"15434",8,41,28,"VH16pzDUZ763trRZirqT5w","Eve Michelle",4.01,102
"15435",0,19,1,"RyhQ25rEbRFPbnxfLXZGBA","Jack",3.12,9
"15436",17,65,25,"HzBPZcsO6wPTy9_b5s0A5A","Alicia",3.62,40
"15437",0,0,0,"92ipD4EFntqxdpty2vMRIg","Cheryl",1,2
"15438",23,181,53,"CSORK8yrMvqvj0LRlCD1Hw","Josh",3.94,261
"15439",8,92,30,"lUN6cKFDMGmzq_cBNhVZaw","Darin",3.47,76
"15440",0,9,4,"fTHJZEiWBt0CKNUGckfEmQ","Katarina",4.33,3
"15441",0,4,2,"6qxNeUpK9NjIOYIWZA6e1w","P",3.71,7
"15442",9,17,4,"v-QA7zDJ6Y07LoW5M9BjRw","Tom",3.13,15
"15443",95,291,169,"CVB7vI0anHADHuJAOvedkg","Cliff",3.49,217
"15444",8,40,9,"dTWz_SBu5RyrEP8P_BWmXQ","Kenny",4.2,15
"15445",0,0,0,"J5F_CLX--ijXViJ2-NlrJA","Chris",4.5,2
"15446",2,1,0,"sKDSyw_dPgZWOGCUD-AS3w","Scott",3.67,7
"15447",59,142,43,"kw3vpfa-rHJdckDdhgh6BQ","Ryder",3.38,91
"15448",1,8,0,"yTNKjNlKltVtw_9Tir_Hpg","Mary",3,8
"15449",0,1,0,"-LxiwZb_82dXuMBboLgfcg","Sara",5,3
"15450",2,3,0,"7bLEJCYCqUQEy5jdr6aWXQ","Victoria",3,2
"15451",1,1,0,"zOaifkFrrySqQVaOFC0xJw","Susan",2.4,5
"15452",1,4,0,"qH2HOcOtZpLwW4kjgZUXEg","Shawn",4.25,4
"15453",2,11,5,"W4irZkAF09FmpNQE--nnEQ","Jaime",4,16
"15454",9,43,12,"WbcD8WIXKfvZTnov5Rj7pw","Marquette",3.71,90
"15455",3,10,3,"NZTKuqR6R_NwT5tiIvnkZQ","Cory",4.75,13
"15456",0,1,0,"FGav1F2B6RvIsSmyyNrgTQ","Diane",3.33,6
"15457",1,5,1,"iVtqhny1Le_8jZMW2JiB3A","Jim",5,2
"15458",101,180,94,"Udj_a2KWaxqeOHu_1FrFAg","Yvette",3.95,40
"15459",2,13,4,"KPpRR1xOxMMsO8KUcfDoZQ","Wendy",2.27,11
"15460",5,0,0,"hSGAiCRmKSuNIuSsRq0nAQ","ROYAL",5,4
"15461",60,242,86,"NOrb1STvRGm0Uy_XoMDe4g","Crystal",3.72,213
"15462",52,131,25,"FRPfzzoSL4KKjLcy0Dm0OQ","Ashley",2.97,114
"15463",1,7,2,"lNNtmwIQuB3D5kcz2xmniQ","Xavier",4.8,6
"15464",1,4,2,"Lha7RqPNrJuZ0BuAOZowiw","Kimberly",4,9
"15465",2,12,1,"XSFZK2XcDqn_cWvuWbI0HA","J. L.",2.86,7
"15466",0,1,0,"MpUi0ojnB-_pctI6NwlBwQ","Karl",2.67,3
"15467",0,1,0,"NOQ6pbn28FBQUJ60bSIBmQ","Susan",5,1
"15468",1,11,1,"hNoxBirlv11CbXwRW2KxMw","S",3.43,7
"15469",4,12,2,"ZTLc68bqVACDF4I_Srv9Zw","Jill",3.91,11
"15470",1,1,0,"-ugktMgnGXMWQZrguiwZfg","Les",3,2
"15471",0,1,0,"yQFpw9pKUr1kjHXUyEsrjg","Samantha",5,1
"15472",0,0,0,"OZ7E1fJOZG7_7gNrUDcidQ","Shannon",5,1
"15473",1,2,1,"OwgqvIcUSTwFJueBX9JmcQ","Ken",2,5
"15474",1,3,1,"PduFjhU5sGbVpNJq8q4uzw","Christina",4.5,7
"15475",3,7,2,"Cx9PbFydr_O3ptScw3_Iiw","Brandon",3,6
"15476",0,0,0,"O9rHlXr0Zp3_Nda3zFFUFw","Rich",5,1
"15477",0,7,1,"xKwhDsCdc3j72Io5Qfzl8Q","Blake",4.5,16
"15478",418,410,455,"MraGN3Uszkmp9IE97GX8Hg","Ana",4.18,110
"15479",1,14,3,"RadW7vAeQ8MUQSrCyLYkRw","Denise",3.92,13
"15480",71,505,164,"e5vgFpzyEyjjjfG1zyu5Xw","Cristina",3.42,370
"15481",4,16,6,"UwFyrEm3B7WnH67Tq-Tx6g","Huey",4,11
"15482",9,87,11,"O4tuEmvsvxTOXHJMP_OpSg","Cassandra",3.72,36
"15483",0,1,0,"fb4RtPCTaVhwHEN9RGkzTQ","Jeff",5,2
"15484",0,2,0,"skwC4Mnm0hQk3rT2SjB1Bw","Stacy",4,8
"15485",1519,5162,4132,"zTWH9b_ItSdLOK9ypeFOIw","Teri",3.62,939
"15486",3,43,20,"e44rUPb0ne7hcmEo6MzRGg","Mirav",3.69,26
"15487",1,5,1,"nS9_mx7xtdZXHPkGsZGsKg","rj",3,9
"15488",3,17,3,"n3j5V4tqOB3KioGl6qOBcA","KtMila",3.35,17
"15489",0,1,0,"wnzqo-Y7zjmsRM4OzPrBbA","A",3,1
"15490",1,14,5,"RyIUiuOrai_upllxKqiQqw","Michele",3.43,50
"15491",5,24,7,"t5qFxYP2t6ltRbvhqJsZAQ","Ike",4.8,25
"15492",2,8,0,"WoYFryeOWKz-fp0Kz-z7Pg","Kelli",3,4
"15493",0,0,0,"osGrxlDaXO20D2_7NHnCdg","R",4,1
"15494",671,601,515,"vhAn390OgR1H4DwacJdc7w","Richard",3.68,102
"15495",1,14,3,"7h2T8kORRYL8J5jJvxN4Og","Michelle",4.03,33
"15496",2,4,4,"4msLRTTq598mgapMtMZpUw","Geoff",4.5,6
"15497",12,15,13,"4rVm1nAjT7GI6RlvTfcpZg","Adelaide",3.67,8
"15498",4,3,1,"lsjrxHDriP2W4vIvzg8fDg","roshanne",3,3
"15499",10,26,13,"_jNXQZR4RVDSk9QTNuoLKw","Ben",3.39,28
"15500",2,2,1,"0lRPDROhoiXAIot7jM6xSw","Beth",4.62,8
"15501",0,3,0,"cVREZE_IWl8IujYOdoDiCg","Julia",4,3
"15502",0,3,1,"VaslTJXYpsUBZEVudjQUjQ","Terri",3,2
"15503",13,20,9,"RUmnmK0e6gtk79psET9uQQ","Shayna",2.78,18
"15504",6,25,14,"AOmdmYYSeLUstcN084_wMA","D",3.67,12
"15505",0,1,0,"pFqQLIUTBU9fH8SI5alWIQ","Kelly",5,5
"15506",3,11,1,"Cj6tGJrLEdN35H9cR6b8Lw","Wendy",3.82,11
"15507",0,1,0,"nRYl7gIk4lWTASL-jvFLTA","Ryan",4.25,4
"15508",1,6,0,"Ka7ZbEC2YHj7gdsflsN6-A","julie",5,5
"15509",0,10,0,"q9IPvSzDfVdbZJGac4d0Sg","Monica",4,7
"15510",0,0,0,"T2FwEYuez4QbmVCAy6CdsQ","Daniel",5,1
"15511",19,57,11,"JKay9PB8UsjUBV454l9mpQ","Emma",3.07,60
"15512",0,9,0,"iDSd31CR4Q9j_z9UC_gjww","Torrence",1.5,2
"15513",0,0,0,"enFhDHs_Dif3aloVHFwY0g","Erick",3.33,4
"15514",1,3,2,"Oyp1qPyKoeP_YxuZV0DpBg","Amie",3.88,8
"15515",6,7,2,"fFfcaHAt8parCufenVBvAw","Meghann",3,6
"15516",0,0,0,"SwoEjabULHmkT3VjJ4KZ4A","Eric",5,1
"15517",8,39,21,"brVRJisWkstW6Zlz5jxJ-g","Elizabeth",3.53,30
"15518",0,6,1,"pwOlScd6cM3uq9uCN4MClA","Julia",4,5
"15519",2,28,4,"MDyga3mzLZKHY-cfD9rbfA","Newman",3.19,47
"15520",31,109,35,"oLynKOTtOLz6EY8kVgWHmg","Stefanie",4.28,72
"15521",139,256,212,"xopO03gWwnEe0JNkHBV8Kw","Jeromy",4.23,66
"15522",0,0,1,"0iYGoMFvWNx6HPsEMv-TOg","Brook",5,5
"15523",0,12,1,"ogejwTwYEYmYm6X4zqMD0g","Mrs.",3.33,6
"15524",1,2,0,"Zot-j2JyXgS7To8FZPnijg","YelpinGirl",3.2,5
"15525",2,25,6,"1zG-7AXaU1ngIkoO4T0cjQ","Linda",3.36,27
"15526",3,18,6,"gjuGV0llM71Islcvt2OIHw","Randog",3.55,12
"15527",0,0,0,"9-nlfgZeCiyw7Z4lGXn0aQ","Gabe",4,1
"15528",0,1,0,"QknPMgHG8NWfWXOcQagVwQ","Mike",4,1
"15529",0,1,0,"FuIeMyb0_UUwxeX_a5H2gA","Simone",4.14,14
"15530",0,0,0,"TDnB7pFw3OvKd3bqhGosHg","Mohamed",3,3
"15531",5,9,2,"6ngqHdymq4EpL80XDhBj4w","C.",4.29,8
"15532",1,2,0,"xPZF7wj8daj7UE0IUZ7YRg","Erick",4.6,5
"15533",11,56,18,"WUyljiflWc2i8K0ZsL_Nyw","Sean",4.13,30
"15534",9,37,7,"re_KrjXQ1A-W4FLuzZmGlw","Mae-mae",3.56,9
"15535",2,0,0,"4DpuATPK5ZvYjb3ypoKsBw","William",4.75,4
"15536",3,8,4,"b7uCgjr8tLx9O3rx46YpJw","Stormi",4.67,3
"15537",75,382,156,"jrY1RfNRtKsva2diyWyv6w","Lauren",3.3,161
"15538",0,1,0,"rvaJcf5OIY2So_pkoqDHLQ","Grace",3,2
"15539",11,26,17,"-la6YVHqiwf2fR8o617mBQ","Chelsea",4.23,26
"15540",0,11,5,"qHYE_F8y0EdjBjhYpmY4Jw","Thao",4,25
"15541",0,0,0,"V-PXViywjwCD5uI2FAr15g","Lisa",4.5,2
"15542",11,42,15,"Dg4VDgMfKT8YTbU0O4L9lA","Juan",3.71,17
"15543",38,119,77,"kVYRVCTyN6kb-HqNOhWDDg","Imran",3.86,132
"15544",9,25,4,"PMz0ts-eI3QjZfKwkqvJqg","P",2.76,25
"15545",4,5,4,"nL1e0LrLD3BDdviVFUzQsA","karen",4,6
"15546",5,18,7,"eJk007aPhaFNGfIgxlnsfQ","Charlie",3.29,14
"15547",3,9,5,"2SAfpKiBCl4TQE0D3UhyTQ","Kyle",4.08,25
"15548",3,15,3,"BNWm3rIUBmh9s6DHuI90qw","Hummergirl",3.64,12
"15549",0,5,2,"llu_xIKN3mh0UFymEyhR0Q","Gary",4.75,8
"15550",1,2,0,"Yops4h4AMxyzBy7q_CRp4A","James",2.33,3
"15551",24,29,12,"lu-jws5eBreAbJgVroatUw","Aaron",3.24,17
"15552",1,3,1,"H4dOdbyeDe8los6qXzk-rw","Susan",1,1
"15553",1,4,0,"1t098TLuyMOSJ55XvfkAYw","Katie",3,3
"15554",0,3,0,"1HGPIlOKLdQhgetMTrnluQ","Angela",3.89,9
"15555",1,2,1,"yij-c7ealLGy75X9Y_QYLA","gayle",4,2
"15556",0,2,0,"viAdG2g_GCeHQQJ9T-vVsw","Susan",4,2
"15557",0,0,0,"_drH36K4L-ygi8Q-7qA4rg","Mark",4,1
"15558",3,4,2,"gS9ca5vrVrzUuhbIFcfZaw","Matt",4,4
"15559",1,2,2,"SMu2Qxy3yN8LXod_s366HA","Jeff",4.6,15
"15560",2,3,0,"SiYr2TarpYU55qddf14Guw","Angie",2,5
"15561",3,13,5,"oyxFmBxFNii6kvRMKwHSuA","Pierre",3.79,14
"15562",1,1,1,"Qmt-rWBD6ExHuy79huPrWg","Dawn",5,1
"15563",4,2,1,"EcfsIPRE8TT09K-2bLF_kA","Dang And Nhu",4.2,5
"15564",0,1,1,"-3xdOKU-5gx-p7Ggmkb4jg","Trejsi",4,1
"15565",3,8,3,"I342qODY_aOLCTczmHqxXg","April",4.6,5
"15566",4,32,15,"86XHElUa9J3SduW1AO-s4A","Christina",4.32,28
"15567",2,20,2,"gZ_IUieCIVtB1pRaIGG9pg","Della",1.83,7
"15568",0,2,0,"SW1qky1cct3B_gDcJUIY1Q","Heidi",1.5,2
"15569",2,3,3,"QNw7luYOfIbuT2gPZPgNJQ","Chad",2.5,2
"15570",1,1,1,"axQzSBO4qfLm4ROVEG8dhg","Michelle",4.67,3
"15571",6,9,2,"G99vNOR9GTWeSeoHwnax_A","Dru",4.33,6
"15572",0,2,1,"OfraaWcXYjP289RY6qni_Q","Veronica",5,4
"15573",1,3,1,"KUlKRt-e86r90uIAtMC4Pw","Dave",5,2
"15574",21,116,43,"NeYhDK3FZYH3z6-KejQm9Q","Matt",3.72,211
"15575",0,0,0,"IM_iLW1_Roa5EFTBo9n1BA","David",4,1
"15576",2,17,5,"db6RELZZUhvtPmbK4c49Bw","K",4.57,50
"15577",0,7,0,"UG559O6p6McxEx8iJuJnvA","Brock",3.43,8
"15578",1,7,1,"VTUFGFVGsDdeRpU3wu6g3A","Jamie",3,6
"15579",574,903,483,"yLr81jnsx_F-S0AaGiee8g","Amy",3.53,406
"15580",0,6,1,"pzDgvwhxPXds05tumawpKg","Theresa",4,12
"15581",1,1,2,"CySe1uu6z6eK1Cn0pYwBFA","katie",5,7
"15582",3,7,4,"sNSnmKqPz5OlOr-VLPq0iw","Linda",3.2,10
"15583",125,226,99,"qVHIiHSoRtfW0Mg00PIylw","Anthony",3.2,225
"15584",0,1,0,"oocE1QljMyjhxRzJPR4WSw","carol",3,3
"15585",10,32,16,"LjePQ5B3G3jEOVNvH7_BMQ","Wayne",3.48,25
"15586",12,15,14,"uBpYzYvoEVrz3b3_nw0TIA","Heather",3,2
"15587",0,10,0,"9Ij9o-nfCZR3Y2XE5GpqMA","Matt",4.29,7
"15588",9,27,13,"JDNVrgx-ezevpd2QkAmPwg","Beth",4.25,32
"15589",2154,1637,1802,"GLMX8Is_Ur6aIVV86Ok0Lw","Mona",3.87,157
"15590",0,0,0,"rATYLI5wt0_pG20VGzNlHQ","Pat",4,1
"15591",0,2,0,"vRrhUw4nW20euzeLhvBxZw","Ian",4,6
"15592",5,87,28,"wUNKaxcRkynLjK_6nD3MIA","Darla",3.88,56
"15593",0,6,0,"GbKOqJj--qkSWKWYqRV9ug","Meredith",3.8,5
"15594",2,21,9,"fD7DYdSCQFihIa97iR1d6w","Sean",4.5,18
"15595",1,13,2,"LN_Y01b4W9hgtDade_XM4w","James",3.96,24
"15596",145,464,200,"x_iuUx5mjkEVLbfK6Mh6dw","Emily",3.66,290
"15597",0,4,0,"v-AdwZPySBO7EGH66jdOHA","Chris",1.83,8
"15598",0,3,2,"9Dw9rhqDdihNHH9JuOvUqQ","Leo",4,1
"15599",17,26,15,"A3PEy6o-lQ-kRX3PXJo3hQ","Kara",4.12,16
"15600",0,0,0,"jPs9kXG0FuyXzDuYqEfJNA","Carleta",3.67,4
"15601",1,16,0,"l5hBFsvUjuAWRenMTKvIQw","Fo",3.71,41
"15602",2,6,3,"19zI6jBRV9JzKQ19M6tDiA","Jacob",3.75,16
"15603",0,6,0,"H50yHk8E8MSB54VarKQFtA","Michael",3,6
"15604",12,20,12,"ohyH0y6PY9WsV4cPj4Fh9g","Justine",3.4,10
"15605",5,14,6,"X8pfLhF0LABJ5LNeuowCKA","Bridget",4.33,18
"15606",25,81,29,"QdypppSRw2H5UtMu1IebLw","Heather",3.79,73
"15607",17,39,17,"YFIdocpnI9c2-fD58-HGJQ","jessica",3.59,22
"15608",127,261,122,"zT7jQ9_aZ9zCsXVHuNvmeQ","Beth",3.85,101
"15609",0,1,0,"S59B4Id2UbQ8yt2PtIlYFw","Jolene",4,1
"15610",3,6,1,"bgQ5_5Nu-hv4ZiQ5buzjxg","Cari",3.62,8
"15611",0,1,0,"G8hHORNt-Do0UWXxdiNq9g","Michelle",4.5,3
"15612",25,66,8,"nGvxLe5jdJGbxTYt9XjScw","Hal",3.37,100
"15613",3,7,0,"yOtPLUZ9dnvuDimVLtms7w","Ross",1,6
"15614",0,6,6,"j5fuB8wKiiuB1dgOQV7Q_w","Lexie",3.65,17
"15615",27,85,26,"xqQMyOzggrDR3vQ82b79tw","Patrick",3.7,88
"15616",2444,4176,3191,"GJrGPKF2xxB06Es6aH1VWg","Randy",3.85,728
"15617",33,84,29,"z5QQGDqErjMKD8XtM00s7g","Mike",3.26,234
"15618",0,0,0,"GQEyypGCAOuppjIWe2gtQQ","Danielle",5,1
"15619",0,1,0,"wU9C0hWz24Q18Z32gNHqnA","Tanisha",2,1
"15620",0,2,0,"9lrolOJ8DZ3ZOXvUt9KNBw","Todd",2,1
"15621",36,131,53,"kGq6JyfI6rUhGv_H1S8-1w","Kerry",3.6,172
"15622",1,4,0,"Fi8OCt1Z3SzW05uybPFrvw","Thomene",3.12,9
"15623",24,69,38,"GmBXmhbVHNGBpCzsrPDZlA","Lena",3.47,75
"15624",3,17,2,"gm3CnTfisn53jvRWprh91g","Carolyn",3.4,15
"15625",1,4,1,"hq6Imcpu0tNIyiQF1kZw4g","Lucas",3.88,9
"15626",8,9,7,"dcnjK3HyThDYQ3Hte49q9Q","Price",4,9
